id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15599291,Amazing Downtown Larimer Condo - Hot Tub!,100535512,Michael And Donna,,Union Station,39.75081,-104.99587,Entire home/apt,1010,30,16,2018-12-16,0.30,2,239
15644895,Beautiful 1/2 Duplex in Cherry Creek,100934543,Christie,,Cherry Creek,39.71542,-104.94251,Entire home/apt,195,1,111,2021-01-31,2.10,1,159
15654529,"Quiet & Cozy, Private Room Near Downtown Denver",101037170,Michael,,North Park Hill,39.75697,-104.91488,Private room,100,1,97,2019-09-29,1.89,1,90
15674568,Private Apartment with Luxury Finishes - 1bd/1ba,101160372,Travis,,University,39.66913,-104.96574,Entire home/apt,85,3,119,2021-03-06,2.26,1,42
15708498,West Denver home close to everything!  3A,101450453,Paul And Rebecca,,Barnum West,39.72028,-105.05766,Private room,80,3,11,2020-10-31,0.37,1,275
15727510,Modern Home in Vibrant NW Denver,6806562,Larisa,,Regis,39.78884,-105.03535,Entire home/apt,125,30,2,2021-01-31,0.44,1,112
15743145,Double Master Unit in Gorgeous Victorian Mansion,6294270,Dan,,Cole,39.77145,-104.96759,Entire home/apt,166,1,174,2021-03-25,3.31,2,83
15746223,"Cozy apartment, easy access to everything",3842099,Eva,,West Colfax,39.73944,-105.03462,Entire home/apt,65,1,305,2020-10-05,5.85,1,89
15764973,Stylish Town Home Close to Mountains and the City!,4220435,Jordan,,Villa Park,39.73256,-105.04883,Entire home/apt,108,2,79,2021-02-01,1.47,2,121
15766497,"Private, Clean, Convenient , Downtown Studio",63262656,Jacob,,Five Points,39.75639,-104.97396,Entire home/apt,63,2,233,2020-12-17,4.45,1,30
15788708,Unique Historic Victorian Mansion near Downtown,102132807,Harry,,City Park West,39.75021,-104.97003,Entire home/apt,414,2,71,2020-12-28,1.33,1,315
15792283,Lg Remodeled Historic Home - Heart of W. Highlands,2420706,Gina,,West Highland,39.76056,-105.02949,Entire home/apt,600,2,20,2021-01-30,0.95,4,136
15800346,The Rocky Mountains Mountain Lodge in Denver,55726275,Sarsha,,Highland,39.76476,-105.02276,Entire home/apt,70,29,109,2021-01-08,2.06,12,188
15802763,"Light-Filled, Loft-Style Living in the Ballpark District",3427031,,,Five Points,39.76099,-104.9968,Entire home/apt,139,29,297,2021-02-01,6.22,1,5
15805779,Sophisticated Contemporary House near Lower Highland,18948452,Lori,,Sunnyside,39.77117,-105.00761,Entire home/apt,325,30,80,2021-02-28,1.51,1,160
15807058,Shining Star in Uptown City Park area by Downtown,51945782,Amanda,,City Park West,39.74177,-104.9685,Entire home/apt,120,2,114,2020-11-28,2.50,1,4
15807599,Luxury Living Brand New Construction! Sleeps 14!,101617046,Nathan,,West Colfax,39.74457,-105.02762,Entire home/apt,347,3,176,2021-03-28,3.29,2,299
15817834,"Charming, Spacious South Denver Retreat",102357141,Ashley,,Cory - Merrill,39.69514,-104.94528,Entire home/apt,53,1,503,2021-03-26,9.53,1,109
15831072,Newly Renovated Studio in City Park,55376910,Kelsey,,Whittier,39.75703,-104.96115,Entire home/apt,96,2,462,2021-03-12,8.67,2,54
15844892,Designer Apartment in a Historic 1901 Downtown Area Mansion.,56267154,Daniel,,Cheesman Park,39.73257,-104.97233,Entire home/apt,136,2,194,2021-03-22,3.74,1,115
15846078,Isolation Friendly Private Suite in Mayfair,102649781,Tama,,Hale,39.73512,-104.92318,Entire home/apt,60,2,258,2021-03-22,5.19,1,311
15856463,"Comfy, roomy house in perfect location",102755068,Paul,,Platt Park,39.6951,-104.98601,Private room,99,2,20,2019-09-28,0.39,1,78
15858900,"DENVER SUITE: A BREATHTAKING VIEW, GREAT LOCATION!",5216325,Julia,,CBD,39.74633,-104.99678,Entire home/apt,295,30,1,2018-06-08,0.03,4,253
15869291,"Beautiful 1922 condo, 50% monthly discount",114383856,David,,Sloan Lake,39.74949,-105.02689,Entire home/apt,173,14,104,2021-03-03,2.05,3,362
15872268,Cap Hill Condo | Balcony | Underground Parking,12744170,James,,Capitol Hill,39.73694,-104.97988,Entire home/apt,60,30,0,,,1,330
15874051,Big home in neighborhood 1 Mile to Downtown Denver,334357,Shane,,Whittier,39.75991,-104.9658,Entire home/apt,400,4,10,2020-06-28,0.22,2,1
15897404,"BrooksTowerCondos: New furniture, carpet & SmartTV",89673435,Gerald,,CBD,39.74516,-104.99716,Entire home/apt,77,30,9,2020-10-06,0.18,2,303
15899223,* Hot location* Cute & Charming* Pet Friendly*,30968138,Erin,,Highland,39.76737,-105.01366,Entire home/apt,204,2,36,2021-01-09,0.69,1,132
15902411,Private Bedroom in Denver Mid Century Home (a),76623834,Jessica,,Northeast Park Hill,39.76241,-104.90937,Private room,150,1,107,2020-12-13,2.09,1,90
15912228,"BrooksTowerCondos: New SmartTV, furniture & carpet",89673435,Gerald,,CBD,39.74568,-104.99608,Entire home/apt,77,60,2,2019-12-09,0.05,2,304
15948617,The Lavendar House,52017585,Rosalia,,Gateway - Green Valley Ranch,39.77623,-104.75826,Entire home/apt,129,29,84,2020-03-11,1.73,1,182
15957321,"Charming Brick Home, 2B/2B",6807612,Sarah,,Berkeley,39.772,-105.03437,Entire home/apt,213,2,74,2021-02-14,1.43,2,0
15978051,Bedroom 2,88744516,Judith,,Speer,39.71561,-104.98741,Private room,82,1,19,2018-07-22,0.36,4,345
15999220,New 4 Level Townhome Close to Downtown,1093754,Darren,,Five Points,39.75192,-104.97452,Entire home/apt,341,2,6,2020-11-08,0.13,2,310
16026347,Historic Wyman District Haven,7011288,Tamara And Michael,,Cheesman Park,39.73843,-104.96178,Entire home/apt,67,1,221,2021-03-07,4.23,1,197
16054644,Cozy & Elegant Art District Remodel -Downtown Area,12029895,Josh,,Lincoln Park,39.73051,-104.99666,Entire home/apt,128,3,239,2021-03-22,4.52,1,0
16055037,Luxury 2 Bedroom Apt: Capitol Hill,24326234,Christina,,Capitol Hill,39.73523,-104.98135,Entire home/apt,115,30,327,2021-01-14,6.21,4,262
16066443,★Cozy Private Apt+Patio★Ace Location★Unique Views★,62397088,Brad,,Jefferson Park,39.74802,-105.02423,Entire home/apt,95,2,248,2021-03-29,6.46,1,52
16087125,Elegant Hip Flat in Denver's hottest neighborhood,93197703,Julie,,Five Points,39.75798,-104.98108,Entire home/apt,140,2,355,2021-03-27,6.77,1,289
16087887,"Ranch Style Duplex no stairs, Entire Unit to Enjoy",104851502,Norm,,Virginia Village,39.69247,-104.91906,Entire home/apt,70,2,138,2021-03-07,2.67,2,110
16135804,1 Bdrm Apt in Heart of City Park-7min to Downtown!,17794497,David,,City Park,39.74271,-104.94538,Entire home/apt,99,2,97,2021-03-22,1.84,2,178
16159967,Breathtaking Condo - LoDo - Walk Everywhere!,74643309,Mark And Mertle,,Union Station,39.74996,-104.99482,Entire home/apt,528,2,204,2021-03-24,5.05,1,320
16160474,"Urban Hideaway, 420 and dog friendly, great yard",24260978,Niki,,Berkeley,39.78306,-105.03657,Entire home/apt,129,1,245,2021-03-31,5.55,1,184
16177792,Cozy and Charming Home in DU Area,2708287,Trish,,University Park,39.68041,-104.95041,Entire home/apt,195,3,59,2020-03-15,1.14,1,130
16207367,Fantastic one bedroom downtown loft in Riverfront,105873739,Chris,,Union Station,39.75246,-105.00584,Entire home/apt,88,29,10,2020-10-25,0.23,1,165
16216415,West room,105950282,Kristen,,Platt Park,39.68814,-104.97679,Private room,95,1,40,2019-10-06,0.83,2,345
16217910,Grape Expectations!,105952892,Leif,,Northeast Park Hill,39.76979,-104.92398,Private room,48,30,61,2020-03-11,1.17,1,303
16221291,Charming Studio in historic Baker,98813482,Jeff,,Baker,39.71523,-104.9883,Entire home/apt,75,2,190,2021-03-21,3.68,1,264
16238697,Great New England Farmhouse in Central Denver,52979495,Nicole,,Hilltop,39.71684,-104.93394,Entire home/apt,400,3,49,2021-01-03,1.02,1,21
16244480,Luxury in the Highlands - Huge home with elevator,4156700,James,,Sloan Lake,39.74874,-105.03931,Entire home/apt,1036,1,4,2018-08-10,0.08,2,87
16258368,Eleven Blocks from Downtown 2019-BFN-0000267,106313934,Jann,,Baker,39.72304,-104.98885,Entire home/apt,99,29,72,2020-12-19,1.45,1,113
16289371,Heated Garage-New Furniture-New Building-Location!,106558951,The Vivianos,,Jefferson Park,39.74888,-105.02169,Entire home/apt,155,90,10,2021-02-20,0.20,1,268
16304484,"LARGE studio in historic, central Cap Hill",4979045,Ryan,,Cheesman Park,39.73249,-104.97089,Entire home/apt,83,2,293,2021-03-31,5.61,1,45
16310933,Loft Apartment North Wash park,96214849,Marlon,,Speer,39.71717,-104.98109,Private room,40,72,1,2018-12-14,0.04,1,173
16313398,"Large, Cozy House, Big Kitchen, Perfect Location",106747711,Matt,,Stapleton,39.76008,-104.8993,Entire home/apt,249,4,64,2021-03-13,1.25,1,220
16333715,Gorgeous modern high-rise Denver loft skyline view,105039308,Ned,,Union Station,39.7575,-105.00396,Entire home/apt,150,30,1,2017-08-07,0.02,1,302
16406440,Unique & Spacious Home With Backyard & Patio,70563805,Hideaway Vacation Rentals,,Speer,39.71194,-104.98338,Entire home/apt,148,30,272,2021-03-08,5.24,10,120
16438823,Welcome Home - Huge Downtown Denver Mansion!,107795938,Stacy And Paula,,City Park West,39.74226,-104.96413,Entire home/apt,330,30,91,2021-01-30,1.77,1,0
16516286,"420 Friendly Home, minutes from downtown Denver",68535175,Tyler,,Ruby Hill,39.6884,-105.01157,Entire home/apt,110,2,125,2021-03-23,2.54,1,257
16548314,The Cottage at Seahorse Heights,68062201,Tomas,,Congress Park,39.73238,-104.95721,Entire home/apt,103,1,324,2021-03-13,6.30,1,66
16582485,RIVERFRONT PARK UNION STATION!  COZY LUXURY LOFT!,74813049,Cindy,,Union Station,39.75437,-105.0047,Entire home/apt,128,29,53,2019-09-13,1.13,2,327
16598808,Historic Curtis Park/RiNo home -walk to everything,83893609,Matt,,Five Points,39.75776,-104.97738,Entire home/apt,340,2,34,2021-01-09,0.66,2,31
16660933,TreeHouse on South Pearl,110168418,Mark,,Platt Park,39.68493,-104.9828,Entire home/apt,162,29,52,2020-11-28,1.03,1,323
16676955,Adorable Row Home 5 Minutes from Downtown Denver!,5895181,Josianne,,West Colfax,39.74579,-105.02551,Entire home/apt,53,30,33,2021-02-20,0.66,1,66
16689262,"Modern, High-Rise Master w/ View & Ensuite Bath",63941537,Emily,,Belcaro,39.71222,-104.95166,Private room,74,30,9,2019-09-14,0.18,2,0
16718503,ROCKY MOUNTAIN WAREHOUSE LOFT,24157036,Angela,,Union Station,39.75466,-104.99614,Entire home/apt,177,30,9,2021-03-01,0.22,39,226
16733876,420 Friendly - Private Basement Apartment,41167673,Carissa,,Chaffee Park,39.78608,-105.01778,Entire home/apt,73,2,252,2021-03-13,4.96,1,80
16742127,Cozy Neighborhood Spot Close to Downtown,1119312,Tammi,,Sunnyside,39.77802,-105.02035,Entire home/apt,130,3,305,2021-03-07,6.15,1,69
16825395,"Bright, airy 4BD home in Baker",111954321,Erika,,Baker,39.71532,-104.99322,Entire home/apt,329,30,68,2021-03-11,1.37,1,247
16838784,Near Downtown 1 Bedroom & 1 Bath,112092935,Trista,,Cole,39.76541,-104.97096,Private room,65,29,34,2020-02-29,0.70,1,317
16843926,Urban Garden,109045672,Sarah,,Northeast Park Hill,39.76673,-104.9246,Entire home/apt,150,5,28,2020-11-14,0.55,1,0
16844845,LOHI Denver Lower Level Separate Entrance,47215671,Todd,,Highland,39.76711,-105.00898,Entire home/apt,115,2,98,2021-03-07,1.93,1,38
16846194,Cozy & Modern Sloan's Lake Townhome (1BR/1.5BA),20704706,Meg,,West Colfax,39.745,-105.03251,Entire home/apt,106,1,17,2020-03-06,0.36,2,344
16846436,Our Denver Sunnyside apartment,33666244,David And Beth,,Sunnyside,39.77337,-105.01605,Entire home/apt,99,2,155,2021-03-13,3.07,1,287
16857174,RiNo Come & Go - Private bed/bath ensuite,112293494,Rodney,,Five Points,39.7547,-104.98525,Private room,60,1,347,2021-03-15,6.83,1,63
16860525,West Wash Park Rental,112334795,Jeremiah,,Washington Park West,39.71017,-104.98031,Entire home/apt,75,30,6,2018-05-29,0.13,1,45
16860906,"★★★★★Downtown, PRIVATE patio with city views★★★★★",5245619,Nick,,Jefferson Park,39.75003,-105.01975,Entire home/apt,308,29,110,2020-07-12,2.18,1,0
16870084,DOWNTOWN DENVER FURNISHED CONDO THE BARCLAY TOWERS,24157036,Angela,,Union Station,39.75013,-104.99635,Entire home/apt,129,90,1,2018-07-21,0.03,39,345
16944084,Upstairs of Charming cottage style (2 of 2 bdrms),32766212,John,,Cole,39.76586,-104.96018,Private room,65,29,49,2020-10-12,0.99,2,363
16947747,Tree House | Peaceful Retreat on Tejon | Hot Tub,65414250,Vinny,,Sunnyside,39.77086,-105.01055,Entire home/apt,114,2,73,2021-02-27,2.04,2,54
16963830,Cozy city living in quiet neighborhood,95303066,Amanda And Chris,,Northeast Park Hill,39.76283,-104.92146,Private room,60,2,62,2021-03-20,1.27,1,363
17006737,West Highland - Charming Apt in Historic Home,24517598,Alex,,West Highland,39.76206,-105.03652,Entire home/apt,125,30,21,2021-02-19,0.47,2,21
17012966,Spacious Tudor charm 1bd in vibrant S. City Park,114064650,Nicholas,,City Park,39.74419,-104.9497,Entire home/apt,110,30,8,2020-11-22,0.25,1,235
17022504,Hip Location- RiNo,9330597,Ryan,,Five Points,39.7633,-104.98534,Entire home/apt,153,29,160,2021-01-04,3.17,1,68
17044680,"Amazing, private Master Suite close to everything!",3811839,Annabelle + Christian,,City Park West,39.74635,-104.96317,Private room,46,1,336,2021-03-20,6.69,3,156
17071293,007 Huge Suite - Awesome Views of Denver and Mtns,3042995,Scott,,Gateway - Green Valley Ranch,39.79391,-104.73903,Private room,69,5,116,2021-03-21,2.42,1,146
17072188,Exquisite/Spacious/Semi-Basement Wash Park Triplex,83062586,Tracy,,Washington Park West,39.70153,-104.98024,Entire home/apt,88,29,44,2020-11-18,0.89,2,168
17151090,Modern Home near Lake and minutes from Downtown,10493254,Scott,,Sloan Lake,39.75226,-105.03896,Entire home/apt,285,30,3,2019-07-05,0.07,1,8
17154487,1 BEDROOM SPIRE CONDOMINIUMS 12TH FLOOR,24157036,Angela,,CBD,39.74572,-104.99668,Entire home/apt,175,30,0,,,39,273
17154609,"Brand new, rooftop view, steps to downtown!",27128741,Ahmed,,Five Points,39.75015,-104.97374,Private room,85,1,279,2021-02-28,5.66,1,0
17155560,Perfect Home Downtown Denver on Cheesman Park,14488214,Josh & Chelsea,,Cheesman Park,39.73902,-104.96925,Entire home/apt,200,3,11,2021-02-15,0.45,1,82
17155851,Cozy RiNo Home,910454,,,Five Points,39.7594,-104.97847,Entire home/apt,90,29,356,2020-12-19,7.11,4,272
17175148,Modern Artsy Townhome Near Downtown,45042038,Kat,,Five Points,39.7514,-104.97909,Entire home/apt,226,2,116,2021-03-14,2.34,1,268
17175955,Charming Pineapple Cottage,115562717,Steven,,University,39.66788,-104.97145,Entire home/apt,207,30,89,2021-01-12,1.79,2,225
17185409,Basement Bungalow,101268306,Michael,,City Park West,39.75025,-104.97276,Entire home/apt,35,1,297,2021-03-30,5.89,1,18
17240564,"Modern, Comfy, Clean, Monthly, Steps to City Park",10586703,,,City Park West,39.75055,-104.96062,Entire home/apt,65,28,61,2021-03-27,1.29,1,239
17240910,Minimalist Studio a Half Mile From Denver University,115562717,Steven,,University,39.66846,-104.97308,Entire home/apt,86,30,209,2020-05-20,4.16,2,286
17251698,Garden Level - 1 Queen bed & 1 Day bed,116255753,Michael And Connie,,Rosedale,39.67684,-104.98061,Entire home/apt,63,1,178,2021-03-23,3.58,1,146
17303217,Feel Inspired in this Stylish Home,111422650,Steven,,University Hills,39.66813,-104.93379,Entire home/apt,102,30,91,2021-02-22,1.84,1,214
17313143,Attractive Modern 3 bed/2 bath. Near Tennyson!,2843403,Shaughn,,Berkeley,39.78048,-105.05127,Entire home/apt,200,30,12,2017-11-15,0.24,1,311
17316224,"CHARMING LODGE 2 BR/Denver, 10 min from dwn twn",116858592,Jon,,University Hills,39.66484,-104.92989,Entire home/apt,778,120,13,2019-11-30,0.26,1,364
17316601,Spacious room with private bath in Central Denver,104458045,Ruby,,Baker,39.72004,-104.99227,Private room,55,2,142,2021-03-20,3.26,1,112
17317358,Bedroom 3 - Deluxe With Private Bath,88744516,Judith,,Speer,39.71572,-104.98747,Private room,123,1,6,2020-10-04,0.14,4,352
17325994,Chill in an Inviting Eco Getaway with a Garden Hammock,7883078,Keith,,Whittier,39.75827,-104.96106,Private room,95,2,175,2020-09-21,4.30,1,58
17329756,Retro 2 Bedroom Luxury Suite - Cap Hill,24326234,Christina,,Capitol Hill,39.73472,-104.98027,Entire home/apt,115,30,237,2021-01-23,4.77,4,199
17331962,‘The Native’ @ Wash Park/DU.  Studio w prvt entry,117026480,Kyle,,University,39.68215,-104.96904,Entire home/apt,89,2,218,2020-12-13,4.59,1,60
17341684,Spacious private bed & bath near RiNo & Downtown,117130827,Alex,,Whittier,39.76056,-104.9703,Private room,63,2,237,2021-03-28,4.86,2,128
17386946,Bright Private 420 Basement in Little Blue House,59101118,Lauren & Natalie,,Barnum,39.7213,-105.03433,Entire home/apt,99,1,272,2021-03-24,5.51,1,293
17406600,Cozy Stay-Private Room by DIA,117694686,Meka,,Gateway - Green Valley Ranch,39.79265,-104.73569,Private room,46,1,282,2021-03-16,5.77,2,291
17430797,Charming Studio Apt. in Historic Brick House,117149994,Mardy,,City Park,39.74396,-104.94673,Entire home/apt,85,30,75,2020-07-31,1.65,1,87
17435540,Turnkey Condo in Upscale Building Downtown Denver,117968196,Brian,,Capitol Hill,39.72978,-104.98682,Entire home/apt,69,180,0,,,1,365
17448570,Cherry Creek Gem!,25444350,Robin,,Cherry Creek,39.7221,-104.95458,Entire home/apt,363,29,4,2018-04-22,0.09,1,141
17498473,Studio with Private Entrance Two Blocks from Light Rail,51768939,Rafer,,Overland,39.67843,-104.98904,Entire home/apt,90,2,179,2021-03-24,3.61,1,43
17556772,Spacious Cheesman Park Getaway.,119155604,Harold,,Cheesman Park,39.73037,-104.97098,Entire home/apt,89,2,237,2021-04-02,4.91,1,125
17574946,Attached guesthouse in Denver's Tennyson area,119362843,Bill & Linda,,Berkeley,39.76969,-105.04954,Entire home/apt,114,2,142,2021-03-21,2.93,1,152
17606274,Private Garden Bungalow Suite 2 mi to Downtown!,109840383,Carol,,Whittier,39.75704,-104.96011,Entire home/apt,75,3,47,2019-07-01,1.09,1,332
17610552,Modern East Coast Vibe in Denver,38287188,Laura & Ryan,,Indian Creek,39.68561,-104.89699,Entire home/apt,85,30,28,2021-01-06,0.60,1,16
17623780,Full bungalow basement near RiNo,8179055,Danielle,,Cole,39.76784,-104.96328,Private room,50,1,44,2020-02-08,1.12,1,0
17664945,Private Studio with Mini Kitchen and Sauna,119491603,Randall,,Hale,39.73434,-104.92874,Entire home/apt,76,2,235,2021-02-07,4.76,1,203
17668363,Private room in Rino art district,83893609,Matt,,Five Points,39.75685,-104.97959,Private room,150,1,5,2019-10-04,0.10,2,179
17713792,Downtown/LoDo/RiNo,120736562,Toby,,Globeville,39.7782,-104.98242,Entire home/apt,175,31,9,2021-03-04,0.21,1,248
17714215,Central Location in Inspiration Point,120741036,Laura,,Regis,39.78804,-105.0554,Private room,50,1,147,2020-05-25,2.99,2,28
17736834,Fun Home in Stapleton,73069305,Peter,,Stapleton,39.79253,-104.89476,Entire home/apt,245,4,23,2020-08-15,0.47,1,2
17752540,420 Friendly 79,48954452,Jack,,Sloan Lake,39.75685,-105.05311,Entire home/apt,112,3,82,2021-03-01,1.68,6,116
17813744,Basement Suite of Brand New LoHi Home,121770068,Aleah,,Highland,39.7674,-105.00052,Entire home/apt,121,1,134,2021-03-15,2.75,2,0
17831437,"Capital Hill/Downtown Denver Condo, Cozy.",41486741,Jason,,Capitol Hill,39.7385,-104.9801,Entire home/apt,69,3,180,2021-01-23,3.70,1,13
17859827,Relocating? Central Denver Rowhome. Monthly Rates.,879998,Jennifer,,Baker,39.71475,-104.99116,Entire home/apt,175,30,8,2020-01-21,0.16,2,112
17889994,Lowell Living,90331945,Valerie,,Sloan Lake,39.75368,-105.03374,Entire home/apt,843,2,25,2020-11-28,0.53,1,208
17980809,New Bed/Private bath/Pool/Gym/30+ days only,123518488,ZoeAnn,,Hampden,39.66508,-104.91464,Private room,24,30,6,2017-10-31,0.13,2,332
17989895,Sleek Urban Apartment in trendy Sunnyside,94088154,James,,Sunnyside,39.77325,-105.01572,Entire home/apt,128,2,57,2021-03-08,1.21,1,48
18014902,Business traveller ready!  Awesome design.,7023715,Michele And Brian,,North Capitol Hill,39.74323,-104.97578,Entire home/apt,132,2,102,2020-11-08,2.15,1,68
18018738,Large Historic House Close to Mile High & Downtown,20578951,Ryan,,Jefferson Park,39.75712,-105.02419,Entire home/apt,471,2,199,2021-03-05,4.39,1,288
18034478,"Awesome 2BR House at Park Hill, Denver Colorado.",38010701,Sam,,South Park Hill,39.74903,-104.90408,Entire home/apt,95,3,94,2021-03-20,2.44,1,282
18042124,Contemporary Victorian in the Heart of LoHi,76129561,Kate,,Highland,39.76472,-105.01119,Entire home/apt,224,2,50,2020-09-06,1.07,1,49
18043307,Beautiful Family Friendly House,55341034,Mekonnen,,Gateway - Green Valley Ranch,39.77316,-104.7539,Entire home/apt,129,30,7,2020-12-24,0.15,2,28
